,cloud,gym,insurance,mobile,music,software,streaming
C002234,0.007080222182900635,0.007307363178573162,0.01986565273400512,0.007623012623624451,0.005588689227486835,0.007256978916631621,0.007683378265167953
C002235,0.012198148391696563,0.49123690141377735,0.013276726472932642,0.013382814585913439,0.013406875610245818,0.006975641070686538,0.01945818248170037
C002236,0.018761507823602527,0.00830591506755432,0.5158040551502522,0.02291889294737629,0.037872834328878655,0.049845905211085735,0.14577747816587447
C002242,0.005667739156810321,0.006269625982959799,0.006560077344931907,0.18691006237739255,0.7683086743084326,0.209288967124274,0.006839078903869202
C002243,0.028183624943686987,0.006447228818054085,0.0064681059798429065,0.09057499633072943,0.005171732377551003,0.35088396691375734,0.6502684309593755
C002245,0.003347041122584834,0.004451080543265721,0.004692771899211584,0.0050844285023422505,0.00689387378719865,0.049438208435117,0.29941320012321526
C002247,0.004142316808812552,0.042259082775412314,0.15758859426683444,0.003396357331712179,0.004190839441229997,0.00403148321992617,0.23396888595401613
C002250,0.003889989617320627,0.10992741456153092,0.6141236984442585,0.05613348813710155,0.0454904462671654,0.009682016294627364,0.08629074791583068
C002251,0.17854733934766603,0.011810823845015715,0.011948853667706793,0.012044460886248857,0.012067321044745418,0.8150691724016614,0.01156565142410239
C002256,0.18383772426694195,0.006615276936160981,0.00480322763065323,0.006572601389472364,0.007349530814170374,0.19407958012279994,0.009094624236968748
C002265,0.011988035309937696,0.06413892054372039,0.014922154544039308,0.015699331901688304,0.018264274729932306,0.01775873918301081,0.02055335752052525
C002274,0.005004758900123693,0.0052728363803727,0.00566319888159162,0.17061536523535942,0.006523118889837414,0.011479351840103083,0.006339559561331096
C002275,0.22500641927760132,0.9189542860030234,0.008167704868035584,0.008198379981660914,0.008801224097323921,0.008801224097323921,0.009685101759564857
C002276,0.015139499654210522,0.005534820111780714,0.005534820111780714,0.0780093618735051,0.005612354925129618,0.11695472789553471,0.005358491982083417
C002277,0.010085508088530853,0.01071871569117014,0.010879570508713703,0.011140028865355372,0.012689719268200481,0.5201716187854721,0.029681239854980068
C002281,0.0046329196502058545,0.00422906233801084,0.07850935847498884,0.003921747258847234,0.004402523668232826,0.0034744850178560814,0.004447034397432591
C002285,0.00784848007955505,0.007752947425144781,0.14187026457367102,0.008737692094222331,0.00932352369209098,0.008797250435908515,0.0490602063922698
C002286,0.011115893091492503,0.0066742883928632216,0.043817370965816976,0.003607153745643134,0.0117995954711944,0.057169818224765245,0.0072163695866247195
C002288,0.06536571298038625,0.49273262186466665,0.006507799944170417,0.504620783520113,0.007459458679223889,0.00655712884120388,0.005861392292108434
C002291,0.35607982346368966,0.020519719431685932,0.04444803434800178,0.016682180032152723,0.011029250073825504,0.010792063784878745,0.011923443500549715
C002292,0.005445559368433623,0.27854006269922427,0.0553078810097567,0.4067341712346439,0.007533270903912491,0.00724774411694632,0.006238337039832417
C002294,0.007798006101826441,0.12455170770240674,0.007849221317273255,0.008162605608598788,0.13820850887193728,0.3889117673123623,0.010252874291050349
C002297,0.005565196314119419,0.09094038295345212,0.006324531774516661,0.006394634235162771,0.006467740854670383,0.021693242259935012,0.8726208045772751
C002299,0.006745812597659854,0.19235980737939126,0.00872185145343663,0.00872185145343663,0.010859733406118005,0.007522376813251099,0.22926117174019547
C002301,0.006413817503187208,0.0914759546849908,0.007620605056641793,0.7898559721319954,0.00890024757286209,0.008678889373725077,0.012545102764228353
C002303,0.025812133872717892,0.028316703859312724,0.017896540431810437,0.028645196012802007,0.04250556871604195,0.43978640717280404,0.2095030286865055
C002304,0.35776322422702583,0.007206861829093241,0.0066665126925768686,0.007048149162248506,0.007366768049630285,0.1822549167204602,0.006939999741630542
C002307,0.014058942177887024,0.016219845308846,0.01679389730158356,0.017988054892413032,0.02011521394273845,0.0195594670959122,0.024103605617000857
C002310,0.014244074884533534,0.014697637875322193,0.014697637875322193,0.015084924344656461,0.015542115282307608,0.01543780629370267,0.1927435904070243
C002311,0.006691037649098276,0.006955866958864669,0.4716100976988237,0.007030436994563602,0.007347170006839135,0.005985340301933817,0.007453168197431284
C002312,0.012393880480590333,0.29852376340023223,0.010201305411002065,0.06470073377101505,0.010744759562883519,0.008705676442851184,0.009954699729189121
C002320,0.00602063154918116,0.2664821207012888,0.07074746457041407,0.016921326485959506,0.4235023569118556,0.0071354218191209086,0.06268614616214163
C002321,0.06165503834964948,0.07288642612304094,0.0073676065947111445,0.014532187154010971,0.008169585095413153,0.007867725930229436,0.009114738423485915
C002323,0.6626212949211563,0.007564151128038216,0.007770493529676702,0.12439149264001888,0.016006890514352307,0.009795896344956215,0.01122122342525306
C002333,0.005935958291038084,0.0073303319086398455,0.007698015473491211,0.007698015473491211,0.20442787159812859,0.008798631190980469,0.5658912284771079
C002338,0.007805475211305314,0.025167644721020066,0.7537931231676649,0.008425491593735486,0.008589606680164287,0.00832985583188765,0.014234234437770294
C002346,0.037718772589539866,0.013332115677227934,0.09063267763945856,0.03170078561516306,0.014387843639041,0.014437848112210003,0.015101844493471388
C002349,0.04589218887924218,0.04775555371457528,0.04775555371457528,0.04775555371457528,0.04981497734218193,0.04142746506523555,0.058865538673748934
C002351,0.011896106874459413,0.0035069849082598175,0.0035938237823415612,0.003845765036329992,0.00427706138545401,0.004026219713806939,0.003906635006819376
C002353,0.007252442525899612,0.00808500992002705,0.7912606491982045,0.008390767177177974,0.11062100076463831,0.009395231439752065,0.010098988393888734
C002355,0.004357214300466896,0.004723770852059404,0.004713683597848668,0.20852217577609253,0.5594689701990105,0.005278826414919328,0.3526215587923562
C002358,0.004521223886211265,0.005268678140408586,0.08150755755104963,0.6104876271604718,0.21476489159505444,0.008111061858043653,0.007675735645260376
C002360,0.2507179213538923,0.006192637543413339,0.006642888853592917,0.006642888853592917,0.3957771921795578,0.008029702634710865,0.032277977629866644
C002362,0.04895925763359004,0.3620428994314182,0.014494694079058871,0.3211184254413049,0.011995044802760702,0.011995044802760702,0.01238913392699116
C002363,0.00443637509323657,0.004931120502616148,0.09521089016692263,0.1997930918457318,0.04041906281674629,0.00251979155176762,0.004166043172116033
C002365,0.005764952820143357,0.005753256493703285,0.005740983531836338,0.006031993565286309,0.7633271573630432,0.013830255061021672,0.0051708957147282245
C002366,0.17518814810167746,0.007132162624258056,0.05235678713890388,0.007498317406136822,0.05704107881471163,0.007166612916715324,0.008791215076583979
C002367,0.006607884540839539,0.0071280609744734874,0.007069388854562959,0.6137416276810568,0.007139828172076713,0.006086541741169691,0.4034245358704239
C002368,0.6154348404666894,0.004513079981068102,0.002823202326613179,0.004592249007651102,0.5759018938466564,0.004616697634454876,0.007566220382720537
C002370,0.006936412425892842,0.007984299185690987,0.008618624368466457,0.009138841020056798,0.8619900785589143,0.009528017964345527,0.011619742378418594
C002371,0.019233010346698727,0.013031649797277564,0.01723006842409284,0.01793861720397245,0.021729472679492677,0.06097139875425972,0.07282556866349332
C002372,0.007560277551693284,0.0028829050924171675,0.002839607867885041,0.0030571860976050386,0.14727489661167814,0.5707675062053258,0.0034667294100229925
C002373,0.018529292376164942,0.007510432656288895,0.25087437084490405,0.007990430294513767,0.5441337673361519,0.0061198501478401555,0.07481269580938162
C002375,0.022206156617896478,0.004649338923695295,0.00506427092682454,0.10550411139023425,0.0085529639636997,0.006162270684374174,0.005330665215270377
C002378,0.006425895136895974,0.032550058645091695,0.00724299551503394,0.007301227653849847,0.01274474186018442,0.006447822198713413,0.024292317582697728
C002379,0.03613351879349825,0.055709553725220004,0.009687417328774869,0.009687417328774869,0.016587066837528336,0.590915203179512,0.02051341240537
C002386,0.006082368005765743,0.008616133398115516,0.07275501523006044,0.006616284840062659,0.014800913717981297,0.014619164841567271,0.018722166683706985
C002394,0.004615075541790163,0.004455506992625015,0.004455506992625015,0.10124842035407822,0.03849623190837336,0.004498222165513962,0.42152942160446855
C002395,0.1220456150000589,0.12963163365002292,0.0110088369559531,0.006040977632839484,0.06730870721950975,0.2784276786635458,0.09116948812715275
C002397,0.009404683557429428,0.010300842416128353,0.6289378883373329,0.011846583733674558,0.01356122122177095,0.01356122122177095,0.011740609741811599
C002398,0.3283957696695,0.007855650697735033,0.008700089601688854,0.008869190944075043,0.009475721513974246,0.5258068430221026,0.011252544572199753
C002399,0.02938360815275977,0.00890120403845624,0.006371492267886767,0.8604312705446452,0.008133519351372642,0.0079369876905746,0.009967602886624698
C002401,0.015854241160750356,0.009463567856138852,0.009919522258989674,0.009919522258989674,0.011643976344366808,0.011643976344366808,0.6266167580812292
C002402,0.009466639855801977,0.01525013612087495,0.08034163330489137,0.010498137802330913,0.04747027080666822,0.010744891530241963,0.011081073111573771
C002404,0.004399202534204352,0.05042409086884728,0.004802211375349867,0.004840915818585734,0.005059509830746408,0.029179203008283073,0.004838039132681296
C002405,0.4094090306478654,0.004722119460754688,0.8795963444055788,0.3337968044576933,0.004728691049908507,0.004784557961160081,0.12321654178275268
C002406,0.004230312117200639,0.03257165206910991,0.004692280547765901,0.07402763191291692,0.005695955674295468,0.6733601548731514,0.005022628963476511
C002413,0.006034574291656099,0.009169841069126257,0.13367481324476457,0.005275038003068781,0.015325333374930973,0.005997489364776264,0.006226526623943871
C002419,0.0065001152761561135,0.006749490200936761,0.006735106449568967,0.786196642028924,0.011096233537647937,0.01093516549205593,0.06587480979497552
C002424,0.005916318838613203,0.0068805511328528975,0.006726262441939251,0.007421849308357583,0.6567762608615243,0.007973277741021039,0.00780298447291942
C002426,0.03281179571296921,0.03938181838592399,0.03752477086438315,0.03952354415088988,0.08307328336629283,0.08455415559851241,0.12056741137109526
C002428,0.006985745721405965,0.007535184572790178,0.012040385259707815,0.00775886745355808,0.007969897406714324,0.008063747154226059,0.7841209125398598
C002429,0.00572325666568199,0.0060615482439716735,0.25300437916788465,0.019035524215333305,0.22799401631812805,0.00525095381206651,0.00502696771376298
C002430,0.005823091604707187,0.6346449572502436,0.005696679422792298,0.033232067566672886,0.006343010020005571,0.006343010020005571,0.005257721899783908
C002438,0.006113255236646139,0.006834253668602426,0.015092299708662474,0.7360263921776596,0.007991840307397503,0.007819457675420426,0.016238730478500028
C002439,0.007452144902711587,0.0041876363985228066,0.004265555634567687,0.004400255852456327,0.004423686871428504,0.004423686871428504,0.28084331306341404
C002441,0.006188593490199432,0.025663850168177457,0.8022675709661314,0.006505853813318076,0.007055631266146625,0.5495899053285881,0.00690657755092146
C002442,0.007444412637748068,0.2856221589711835,0.00838993146935474,0.06688354917687452,0.008440736825368536,0.3753630337210918,0.007174244537179056
C002449,0.005748026408404999,0.005736364225277285,0.005846727125889448,0.006143064176571171,0.008446109962693156,0.9189645467859328,0.006324897314314328
C002450,0.04170953848354048,0.008330301683020104,0.006174774010390892,0.012135116712770896,0.013345675333130656,0.013345675333130656,0.013489626699070457
C002452,0.0069813740685047195,0.09826583660487422,0.37664482664649995,0.23396158018757562,0.011395642162345667,0.39409733989804724,0.009565326261832569
C002457,0.7537927412411758,0.484419744682116,0.006538085542985916,0.006986729011768713,0.007924751926198322,0.007753805068349356,0.008561821201901194
C002458,0.005957646119742992,0.006051770101326627,0.6955600486140171,0.0063874599841610025,0.013322317446954135,0.006314810113845222,0.00608104923275767
C002461,0.0079199559008535,0.014545771479320907,0.1384837340557175,0.016896909800621984,0.046482514166428755,0.1611644601348488,0.09699534067758664
C002476,0.02039316930744167,0.9318564330306679,0.02069823445072664,0.020089063350241708,0.020981678252801707,0.017255980502016648,0.018908937134718494
C002479,0.01120456596689368,0.011373773031383408,0.011506754637834323,0.4005700788574815,0.013069802299307895,0.019043783897065937,0.012341867182525227
C002485,0.016131648610270194,0.32622144665415564,0.011348754145379124,0.011348754145379124,0.011857711388213626,0.009305027120775956,0.18920884203874835
C002488,0.006010208450801815,0.006257522909565585,0.006478634448123644,0.022493706782824266,0.012965553775795209,0.01482627603485453,0.021601300748228375
C002490,0.007561341026730152,0.2482790416111314,0.37051385055752767,0.007653780040367417,0.007546332108284699,0.159688162033899,0.45470359392837284
C002491,0.5567050286363604,0.006762006365153227,0.006841440556126991,0.010020574846412885,0.007207207938978351,0.006090081570759255,0.14003154443395915
C002492,0.00512604011270744,0.005555565870319627,0.005597821334029444,0.4968720259296907,0.006048314215992625,0.006119675893865107,0.2601149819096257
